sketch,Cosine of initial angle,Sine of initial angle,Length of bounding box diagonal,Angle of bounding box diagonal,Distance between first and last points,Cosine of angle between first and last points,Sine of angle between first and last points,Total gesture length,Total angle traversed,Absolute sum of angles traversed,Squared sum of angles traversed,Maximum speed of gesture,Total duration of gesture,drop_this
g,-1.0,1.2246467991473532e-16,145.23085071705668,1.1749458854574806,40.22437072223753,0.5717926616881727,0.8203981667699868,402.9644619604552,3.6052402625906,13.517748116562151,14.305400025066945,1.8177777777777775,890.0,15
g,-0.5547001962252289,-0.8320502943378438,109.16501271011695,1.1358293757493167,30.083217912982647,0.3656523724229935,0.9307514934403472,280.6520391128831,4.390638425988048,16.845171870274875,16.459321304722568,0.7511111111111111,968.0,16
g,-0.7071067811865475,0.7071067811865476,158.3729774930054,0.9740373796219514,62.26556030423239,0.4978675185533155,0.8672530968348076,373.8899574416941,3.141592653589793,27.844628793193746,31.37013349309919,1.031111111111111,1219.0,17
g,0.447213595499958,-0.8944271909999159,208.85641000457707,0.9934174935338476,25.495097567963924,0.98058067569092,0.196116135138184,603.1250098978161,6.227686801933872,17.112224729411793,14.77650195330208,1.1777777777777778,1187.0,18
g,-0.7071067811865475,-0.7071067811865476,208.0192298803166,0.9907935525872156,61.71709649683789,0.4536830406698506,-0.8911631156014923,576.1600418347051,8.394401134245067,30.919571575763232,29.618858376535727,1.09765625,1625.0,19
g,-0.7071067811865475,-0.7071067811865476,172.40939649566667,1.2215297831128,69.42621983083913,0.2016529206704871,0.9794570432566516,409.9620948338909,4.712388980384692,21.912235522140136,24.15880863365416,1.890625,1203.0,2
g,6.123233995736766e-17,-1.0,213.0844902849572,0.9554567849895048,40.44749683231337,0.9889363528682976,-0.1483404529302446,672.785055965501,7.068583470577036,22.977979308355437,22.732346252326064,1.4444444444444444,1593.0,20
g,-0.5144957554275263,-0.8574929257125443,177.79201331893398,1.2205837096013068,65.0,0.246153846153846,0.9692307692307692,405.1318304025326,3.926990816987239,19.31228817524459,21.05205455930552,1.2844444444444445,984.0,3
g,-0.1961161351381841,-0.98058067569092,212.5323504786977,1.1387171742818685,50.60632371551998,0.7904150521752438,0.6125716654358139,590.2308148169124,4.71238898038469,14.854708281695212,13.80453660271524,3.24,890.0,4
g,6.123233995736766e-17,-1.0,167.2154299100415,1.0375561903519723,69.83552104767315,0.4868582562273708,0.8734809891138122,406.7794141789168,4.712388980384687,18.58365784325724,16.76968917221356,2.34765625,1078.0,5
g,0.7071067811865476,-0.7071067811865475,128.70508925446578,1.2465887748854283,68.30812543175226,0.3074304830833256,0.9515705428769604,278.0271025091289,0.3217505543966431,21.40419370020342,19.224948822275948,1.7955555555555556,922.0,6
g,-0.9486832980505138,-0.316227766016838,143.75673897247393,1.0542386450764272,41.593268686170845,0.8895670181435382,0.4568046849926278,399.41809694226015,5.81953769817878,16.861411710879924,17.238717973908248,3.40625,891.0,7
g,-0.5999999999999999,-0.8000000000000002,151.6377261765686,1.1277947513283089,65.30696746902278,0.4287444523171485,0.9034258102397056,368.4269931710456,3.9269908169872414,18.31759226087036,17.851510530603143,2.391111111111111,812.0,8
g,-0.8320502943378437,-0.5547001962252291,159.3988707613702,1.2649174553900444,60.166435825965294,0.2659289981258134,0.9639926182060736,354.9266213237782,3.9269908169872414,21.1723842934026,18.988987264280308,4.342222222222222,875.0,9
h,6.123233995736766e-17,1.0,145.3994497926316,1.1902899496825317,139.84634424968,0.3861380881261296,0.92244098830131,301.76492893675925,-2.775557561562892e-17,7.220106125995485,11.247633924910875,1.6044444444444443,563.0,1
h,6.123233995736766e-17,1.0,138.57849761056005,1.2170931807137748,138.57849761056005,0.3463740827591586,0.938096474139388,230.7231125356693,5.551115123125783e-17,9.932166028723517,13.552599708224948,0.7555555555555555,609.0,10
h,6.123233995736766e-17,1.0,126.19429464123962,1.231503712340852,121.1156472137271,0.3137497166897287,0.9495057215610208,239.4526754863976,-2.677945044588987,10.281202591459977,18.959380432777422,0.6088888888888889,641.0,11
h,6.123233995736766e-17,1.0,77.07788269017254,1.1710152285520998,77.07788269017254,0.3892167111101121,0.921146216293932,132.406719580965,-1.6653345369377348e-16,9.4673247328175,13.94556982115187,0.2844444444444444,703.0,12
h,0.7071067811865476,-0.7071067811865475,107.0420478129973,1.0528089605813218,90.21086409075129,0.5875123859436985,0.809215173092264,183.59520314002327,-2.819842099193151,11.733722812559336,16.943903000268303,0.5703125,625.0,13
h,0.178885438199983,0.9838699100999074,153.07514494521962,1.2655731930009753,152.7776161615307,0.2945457661312232,0.9556373745590796,276.12889344985405,-0.2449786631268643,7.338438363369361,11.302167916376998,2.25,563.0,14
h,6.123233995736766e-17,1.0,131.10301293257908,1.1959556114392988,129.80754985747168,0.3620744714125323,0.932149171083328,232.67740177544687,0.3217505543966426,8.673152166558172,13.505926054708707,0.765625,625.0,15
h,6.123233995736766e-17,1.0,121.63058825805292,1.1918166660535936,121.63058825805292,0.3699727235103679,0.9290426168149236,249.53806529047276,-2.775557561562892e-17,7.385027404728986,11.234064383104553,0.87890625,578.0,16
h,-0.1788854381999831,0.9838699100999074,112.53888216967503,1.17873930827963,93.23089616645332,0.3861380881261296,0.92244098830131,208.73902510267612,0.4423742229767455,7.371328211674127,11.599871571933685,1.0044444444444445,468.0,17
h,0.9333456062030596,-0.3589790793088691,275.85503439306666,1.0552473193359175,109.5673308974897,0.8944271909999159,0.4472135954999579,730.1058251300939,0.6871242101414403,18.62442501991336,11.416436449971496,3.9765625,1266.0,18
h,1.0,0.0,168.24089871371942,1.027318732081853,69.77105417004964,0.8886206570548638,0.4586429197702523,453.4386972751519,0.3217505543966419,17.319428262955913,8.218893331214764,0.61328125,1141.0,19
h,0.2425356250363328,0.970142500145332,114.54256850621084,1.1383885512243588,113.63538181394031,0.4224036495832987,0.906407831397495,201.35395318448585,0.3217505543966422,8.30881032056096,9.281620349654878,0.8828125,531.0,2
h,0.970142500145332,-0.2425356250363329,173.51080657987848,0.6792413618848121,145.3994497926316,0.9284766908852592,-0.3713906763541037,478.0917144196204,1.212025656524324,24.952927123004983,17.29625983470297,0.7555555555555555,1625.0,20
h,6.123233995736766e-17,1.0,147.6279106402309,1.189032088710714,145.7737973711325,0.3772968873135194,0.9260923597695476,283.8222306521175,3.141592653589794,9.500011272510932,19.747700148984023,1.1377777777777778,563.0,3
h,6.123233995736766e-17,1.0,121.46192819151192,1.1734719636223254,116.86744627996283,0.4021650296645375,0.9155671951937344,247.27785658937967,0.0,9.634372459369066,14.5675025207029,1.2844444444444445,609.0,4
h,6.123233995736766e-17,1.0,94.81033698917012,1.1118656639424962,93.02150289046077,0.4515085081936151,0.8922668138111919,213.11071323685024,3.6082248300317592e-16,8.07674011939264,12.458295447220989,0.6622222222222223,625.0,5
h,6.123233995736766e-17,1.0,125.5746789762968,1.2717119151819387,125.5746789762968,0.2946453879207929,0.9556066635268956,235.7227903143032,5.551115123125783e-17,6.677976426879347,12.395663001033638,1.1377777777777778,578.0,6
h,6.123233995736766e-17,1.0,99.72462083156798,1.201462669121271,98.351410767716,0.3253639144595173,0.9455888763979724,186.62801955069023,-6.283185307179586,7.728457033957142,7.120021494933614,0.7688888888888888,656.0,7
h,6.123233995736766e-17,1.0,109.2931836849856,1.0005583517408516,100.20977996183804,0.5887648892400364,0.8083043394651347,242.51337270691053,0.7853981633974482,9.860387159345088,13.366216026539952,2.888888888888889,625.0,8
h,6.123233995736766e-17,1.0,161.6168308066954,1.3588386895522773,157.87653403846943,0.190021906565861,0.9817798505902814,298.08290560512125,-4.718447854656915e-16,6.788055564920559,11.484907560976287,1.12890625,594.0,9
i,6.123233995736766e-17,1.0,75.32595834106593,1.4777325980704787,75.32595834106593,-0.092929451601597,0.9956726957313968,75.86288094456306,0.0,1.62120581744878,0.4367050605006927,0.4844444444444444,203.0,1
i,6.123233995736766e-17,1.0,69.0,1.5707963267948966,69.0,6.123233995736766e-17,1.0,69.0,0.0,0.0,0.0,0.31640625,234.0,10
i,6.123233995736766e-17,1.0,75.16648189186454,1.5042281630190728,75.16648189186454,-0.066519010523774,0.9977851578566088,75.47095215665732,2.775557561562892e-17,0.4373378917478839,0.0708982125807945,0.5555555555555556,187.0,11
i,6.123233995736766e-17,1.0,63.07138812488592,1.5232132235179132,63.07138812488592,-0.0475651494154495,0.9988681377244376,63.21320343559643,0.0,0.5675882184166557,0.0805390964213483,0.25,188.0,12
i,-0.242535625036333,0.970142500145332,76.32168761236873,1.4789502005301591,76.32168761236873,-0.0917170494912586,0.995785108762236,77.07297164761572,0.7853981633974483,2.6864918450215987,1.0648526381684107,0.3777777777777777,297.0,13
i,6.123233995736766e-17,1.0,64.13267497929586,1.382574821490126,64.13267497929586,0.1871121078899951,0.9823385664224747,64.60439169222376,-5.551115123125783e-17,1.7716451187929665,0.4734165816119542,0.2888888888888888,188.0,14
i,-0.4472135954999579,0.8944271909999159,70.25667228100119,1.485291033116692,70.25667228100119,-0.0854011413464359,0.996346649041751,71.2485912911422,0.7853981633974484,1.1801892830972098,0.4112124091355195,0.4622222222222222,188.0,15
i,6.123233995736766e-17,1.0,60.0,1.5707963267948966,60.0,6.123233995736766e-17,1.0,60.0,0.0,0.0,0.0,0.2177777777777777,282.0,16
i,0.196116135138184,0.98058067569092,53.009433122794285,1.5519306407732258,53.009433122794285,0.0188645669476136,0.9998220482235222,53.16227766016838,0.0,0.6435011087932844,0.2070468385090932,0.19140625,204.0,17
i,-0.7071067811865475,-0.7071067811865476,75.7429864739964,0.8320931674407788,46.66904755831214,0.7071067811865476,0.7071067811865475,118.47882974181576,5.497787143782138,6.79779235978511,4.54352030788988,0.3828125,438.0,18
i,-0.5547001962252289,0.8320502943378438,125.80143083447024,1.153379099542433,72.69112738154499,0.1375683712746876,0.9904922731777516,194.50668028525524,3.816333595813346,4.988401395276876,2.655350924457867,1.502222222222222,328.0,19
i,6.123233995736766e-17,1.0,58.137767414994535,1.501939837493852,58.137767414994535,0.0688020916153782,0.997630328422983,58.30987887051331,0.0,0.7386673153472512,0.1509574201123013,0.2888888888888888,297.0,2
i,-0.3417430630867044,0.939793423488437,134.6291201783626,1.3078015951139772,134.6291201783626,-0.2599734734478726,0.9656157585206696,135.82976420892967,0.0,1.4692172161771295,0.3977806368607069,2.140625,172.0,20
i,6.123233995736766e-17,1.0,63.0,1.5707963267948966,63.0,6.123233995736766e-17,1.0,63.0,0.0,0.0,0.0,0.2177777777777777,297.0,3
i,6.123233995736766e-17,1.0,60.00833275470999,1.554131203080956,60.00833275470999,-0.0166643523339933,0.9998611400396,60.08276253029822,0.0,0.3302973548292536,0.0545481713036009,0.16,297.0,4
i,0.7071067811865476,0.7071067811865475,56.00892785976178,1.5529410816553442,56.00892785976178,0.0178542964168828,0.9998405993454448,57.0,-1.5707963267948966,1.5707963267948966,2.4674011002723395,0.390625,250.0,5
i,6.123233995736766e-17,1.0,92.19544457292888,1.5056711634605109,92.19544457292888,-0.0650791373455968,0.9978801059658184,92.5597191082094,0.0,0.7211320009562118,0.1275032201016717,0.8888888888888888,219.0,6
i,6.123233995736766e-17,1.0,58.215118311311535,1.484802035600656,58.215118311311535,-0.085888342153012,0.9963047689749392,59.42799329512633,0.0,4.186001070967757,5.161223531801013,0.1644444444444444,297.0,7
i,6.123233995736766e-17,1.0,63.0317380372777,1.5390609532664388,63.0317380372777,-0.0317300468347736,0.9994964752953674,63.19803902718557,0.0,0.3947911196997615,0.0779300140968957,0.2844444444444444,282.0,8
i,6.123233995736766e-17,1.0,102.96115772464876,1.375305526546216,102.96115772464876,-0.1942480100455594,0.980952450730075,103.4204257574714,-0.4636476090008061,1.61365412976832,0.4116593655761607,0.6577777777777778,250.0,9
j,6.123233995736766e-17,1.0,110.06361796706484,1.2662854435927842,86.53900854527974,-0.3813309229528951,0.9244386010979276,144.18267650351623,-3.141592653589793,6.972699389056651,6.613193017313922,0.8755555555555555,391.0,1
j,-0.1414213562373095,0.9899494936611666,109.73149046650192,1.246163935995743,89.15716460273958,-0.392565198275995,0.9197241788180458,141.21091933162995,-1.5707963267948966,8.20497842492013,7.514998896115579,0.76953125,563.0,10
j,-0.1414213562373095,0.9899494936611666,123.9395013706284,1.31799003489314,96.13532129243652,-0.3224621250882419,0.9465823671945168,160.01961578374753,-1.5707963267948966,6.574522945930061,4.9962207209234455,1.56640625,547.0,11
j,0.7071067811865476,0.7071067811865475,89.28605714219886,1.2986504362637092,65.19202405202648,-0.3528038948697904,0.935697286393792,119.46848523588469,-4.71238898038469,12.195674714367785,13.389432385245271,0.2355555555555555,562.0,12
j,6.123233995736766e-17,1.0,70.8801805866774,1.2847448850775784,47.4236228055175,-0.4217307497155846,0.9067211118885072,103.15245424224268,-3.141592653589793,10.995574287564274,8.386396129600879,0.16,547.0,13
j,0.196116135138184,0.98058067569092,94.2019108086455,1.4108832036366774,63.34824385884742,-0.2052148442972879,0.978716949725527,134.14732368901522,-1.5707963267948966,5.999391197971258,5.45512328280613,0.7511111111111111,469.0,14
j,0.3713906763541038,0.9284766908852592,116.81181447096864,1.2030078649041036,96.38464608017192,-0.38387856888766,0.9233835846216684,144.55052759179154,-1.892546881191539,8.313445166973214,5.420625203660823,0.4622222222222222,547.0,15
j,6.123233995736766e-17,1.0,120.07081243999308,1.3096574544123287,84.86459803710851,-0.3652877727229053,0.930894646616436,159.52193378843208,-3.141592653589793,5.590364531484478,4.060977106498608,0.578125,500.0,16
j,6.123233995736766e-17,1.0,138.6001443000692,1.2855592171451309,99.92497185388645,-0.3902928294743688,0.9206907772215878,186.5032101900036,-1.570796326794897,6.817469601349522,4.848266751243747,0.8828125,453.0,17
j,6.123233995736766e-17,1.0,428.5440467443224,0.7985987167235981,169.66437457521835,0.9960841833951192,0.0884098387628804,827.3807547383653,-3.283489708193957,7.502851339539168,2.1875528896536816,5.890625,625.0,18
j,-0.2290393337255473,0.973417168333576,302.3011743278547,0.869704895923655,111.15754585272202,0.9895864392845114,0.1439398457141107,599.9721723357293,-2.8501358591119264,10.553691796718011,3.238807758131946,1.73828125,1000.0,19
j,6.123233995736766e-17,1.0,75.66372975210778,1.0598467502982862,67.95586803212802,-0.5444710084860841,0.8387796617218055,96.957654611298,-1.5707963267948966,6.815689405481437,5.3425423246244845,0.2222222222222222,375.0,2
j,6.123233995736766e-17,-1.0,180.29420401111068,1.079860208031555,55.731499172371095,0.9868745828977497,0.1614885681105408,351.21676619497777,-0.2782996590051114,10.288661814476503,12.740987753900544,0.8711111111111111,703.0,20
j,6.123233995736766e-17,1.0,77.88452991448301,1.297787623708186,57.0087712549569,-0.3683643681089522,0.929681500465451,105.91853717396503,-1.5707963267948966,7.494274634389526,6.879399144652784,0.2222222222222222,625.0,3
j,-0.1961161351381841,0.98058067569092,107.96758772891056,1.2988579051404006,87.92041856133307,-0.3298437436324268,0.944035542120394,139.13282056281963,-1.1071487177940904,8.772502449114214,6.521644888157278,0.64,469.0,4
j,6.123233995736766e-17,1.0,67.67569726275453,1.2397002500907646,49.193495504995376,-0.4472135954999579,0.8944271909999159,97.25882846763405,-1.5707963267948966,6.926686415972871,6.85435482254664,0.25,563.0,5
j,0.7071067811865476,0.7071067811865475,80.00624975587844,1.2529983209850046,69.28924880528002,-0.3463740827591587,0.938096474139388,106.68961350232853,-3.9269908169872414,11.78097245096172,13.615265840167735,0.5377777777777778,563.0,6
j,6.123233995736766e-17,1.0,94.92101980067427,1.2823667682765016,66.70832032063167,-0.4047471120577652,0.914428660574951,132.05526823751754,-3.141592653589793,7.220327997917531,7.21444307756415,0.7688888888888888,532.0,7
j,6.123233995736766e-17,1.0,82.28000972289685,1.2106031823770664,65.7419196555744,-0.4411188500721095,0.897448694974292,110.31979971474256,-3.141592653589793,6.815689405481438,3.9523078825096674,0.2844444444444444,516.0,8
j,6.123233995736766e-17,1.0,101.53324578678652,1.270849170297955,79.84985911070852,-0.3757051087392182,0.926739268223405,133.21090152983126,-1.5707963267948966,7.807478388353558,6.616237598826547,0.390625,625.0,9
k,6.123233995736766e-17,1.0,92.70382947861432,1.1602388787530462,87.84645695758026,0.3870389447398896,0.9220633683509136,224.78654750613043,7.0685834705770345,15.238986744109528,21.02747892517745,1.390625,891.0,1
k,6.123233995736766e-17,1.0,91.09335870413386,1.2698760924344714,89.49860334105779,0.2346405331038967,0.9720822085732868,207.1861832261597,0.0,16.137838507763526,24.71884289947578,0.5625,968.0,10
k,6.123233995736766e-17,1.0,96.00520819205592,1.1864214970261049,96.00520819205592,0.3749796566034516,0.9270330399363108,204.70831399788707,1.5707963267948966,10.91736755299952,18.248058995691224,0.5555555555555556,750.0,11
k,6.123233995736766e-17,1.0,98.2344135219425,1.313472611823808,97.29337079164232,0.215842043801446,0.9764282933874944,194.0147244401317,7.0685834705770345,15.694641442388717,25.63187384725874,0.67578125,922.0,12
k,6.123233995736766e-17,1.0,127.9531164137865,1.135113453763956,125.53883861180172,0.3823517927262996,0.9240168324218908,339.89927133163815,-4.712388980384689,14.884470846863692,12.57553902542526,1.6755555555555557,875.0,13
k,6.123233995736766e-17,1.0,168.96153408394468,1.2827408797442708,166.86521506892922,0.2397144304969534,0.9708434435126608,342.62735508107653,1.1071487177940906,11.730445333894153,19.635355048223214,1.288888888888889,844.0,14
k,0.2425356250363328,0.970142500145332,98.08669634563088,1.1618884978439712,94.86832980505136,0.3162277660168379,0.9486832980505138,245.4788911022127,6.283185307179585,13.278781558127571,19.90690842842601,1.6015625,672.0,15
k,6.123233995736766e-17,1.0,149.18780110987626,1.306307944245664,139.44174410842686,0.1434290723188921,0.9896605990003552,305.52952128744914,7.0685834705770345,12.892699123329187,20.1919933347067,3.3828125,750.0,16
k,6.123233995736766e-17,1.0,145.52319402761884,1.3208177053340742,134.08206442324789,0.1267880239846041,0.99192983470308,309.12448352756934,1.1071487177940902,14.133709376070358,18.76038266924892,1.42578125,765.0,17
k,0.7071067811865476,-0.7071067811865475,182.8496650256708,1.0116173013713463,95.7078889120432,0.8985675159864317,0.4388352985050015,580.3021868669376,-0.1973955598498812,30.812187625539483,30.87462161043258,1.59765625,1844.0,18
k,0.9486832980505138,-0.3162277660168379,188.35339126227592,0.8869345761373159,134.6476884316994,0.8837879163470618,-0.4678877204190327,586.2525331633963,1.5707963267948957,37.48164739546528,40.56164845279723,1.328125,2312.0,19
k,6.123233995736766e-17,1.0,117.61802582937702,1.1033464547487395,100.30453628824571,0.3489373591182388,0.9371460502032696,314.5163758359397,-3.141592653589792,17.61634885457566,24.900131803899964,1.7890625,875.0,2
k,0.8,-0.6,195.7804893241408,0.7058561961104266,162.96318602678338,0.9143169303005128,-0.4049994456364688,508.2890421829106,0.1973955598498807,30.16787844372175,28.673327696379264,2.2444444444444445,1969.0,20
k,-0.1240347345892084,0.9922778767136676,105.11898020814318,1.1284221038181517,100.90094152187083,0.3369641500583055,0.941517478104089,233.40152694892276,-5.81953769817878,12.632357665169936,12.031649659761555,0.7890625,922.0,3
k,6.123233995736766e-17,1.0,98.351410767716,1.2393997693305772,92.22797840135064,0.1626404509781635,0.9866854026008592,224.04381482705205,3.9269908169872414,20.140062636492324,33.461527611115336,0.5377777777777778,1047.0,4
k,0.196116135138184,0.98058067569092,106.3202708800161,1.2847448850775784,103.07764064044152,0.2425356250363328,0.970142500145332,261.56259627540913,1.5707963267948966,12.372786429520096,18.685145624501416,1.12890625,907.0,5
k,-0.1414213562373095,0.9899494936611666,91.3892772703669,1.1659045405098132,84.40379138403677,0.2369561801910072,0.9715203387831296,249.66736901252352,3.9269908169872414,20.803496640098015,36.83891801885186,1.0,859.0,6
k,6.123233995736766e-17,1.0,103.4456378974,1.2765617616837088,102.35721762533409,0.2540123755138575,0.9672009683027656,214.00444565708744,7.0685834705770345,19.88587076677164,28.19429158408501,0.66015625,1094.0,7
k,6.123233995736766e-17,1.0,82.87339742040264,1.2261490111768705,82.21921916437786,0.3162277660168379,0.9486832980505138,197.67959684804785,0.7853981633974483,17.259002974718012,23.04922199421511,0.6444444444444445,875.0,8
k,6.123233995736766e-17,1.0,108.81176406988357,1.272297395208717,101.202766760598,0.2075042083550633,0.9782341251024412,249.90195138903752,3.682012153860377,16.661082311558662,28.642622211599196,0.8755555555555555,875.0,9
l,0.8,-0.6,149.48578527739687,1.194016640504597,36.40054944640259,0.9615239476408232,-0.274721127897378,289.8004004870021,4.9310579262586325,8.527348260279465,9.262323108839576,1.75390625,469.0,1
l,6.123233995736766e-17,-1.0,130.24976007655445,1.3146449442292931,14.142135623730953,-0.1414213562373095,0.9899494936611666,251.8256386700642,3.141592653589793,6.059932293092299,4.266807394586333,1.248888888888889,656.0,10
l,0.7071067811865476,-0.7071067811865475,149.57606760441325,1.251159934153236,26.570660511172846,0.9408874118687268,-0.3387194682727417,299.3102276404862,4.71238898038469,7.944351207374736,5.796502363538965,1.9955555555555555,1016.0,11
l,0.7071067811865476,-0.7071067811865475,150.41608956491322,1.1964627107873127,26.92582403567252,0.9284766908852592,-0.3713906763541037,296.15471177900486,2.356194490192345,7.20339506799814,4.903164303930817,2.5,672.0,12
l,0.7071067811865476,-0.7071067811865475,76.55063683601855,1.2242574623609548,12.041594578792296,0.7474093186836597,-0.6643638388299198,157.8853390374881,1.8157749899217608,10.679616499100876,11.179308181513443,0.80078125,641.0,13
l,0.447213595499958,-0.8944271909999159,147.05441169852742,1.2597980461893556,15.620499351813308,0.7682212795973759,0.6401843996644798,287.2485798199296,0.0,10.473576664027958,13.75846480418463,1.9955555555555555,562.0,14
l,0.6246950475544243,-0.7808688094430303,103.12128781197411,1.2245108193355183,33.421549934136806,0.7779411802037215,-0.6283371070876212,184.41609782788856,3.6052402625905993,9.690183677071197,9.487401460575716,0.5703125,1156.0,15
l,0.7071067811865476,-0.7071067811865475,159.66527487215245,1.0959447048378137,33.12099032335839,0.8755776840267943,-0.4830773429113347,300.4500131974554,3.141592653589793,9.53711180922075,8.352945257143244,2.1953125,953.0,16
l,1.0,0.0,171.74690681348528,1.2693008288354166,24.698178070456937,0.8502651466878618,-0.5263546146162954,334.0698005005194,4.71238898038469,11.964608907797714,12.393082149625654,3.0390625,719.0,17
l,1.0,0.0,154.92256130079957,1.0580552490584243,87.8179936004006,0.8654262854811262,-0.5010362705417047,345.6889624443571,7.853981633974483,32.8787343087809,29.04167893631638,0.5078125,1891.0,18
l,1.0,0.0,183.9619525880284,1.0658097516808092,83.86298349093002,0.9897096018409202,0.1430905448444703,377.3329746645053,6.841784622523148,7.303677897000472,4.423203494296336,3.915555555555556,610.0,19
l,0.7071067811865476,-0.7071067811865475,133.80956617521784,1.2750446410444651,24.04163056034261,0.9566738804288584,-0.291161615782696,261.5299359369948,4.712388980384689,5.346868788314995,4.9079512977098405,2.844444444444445,531.0,2
l,0.4061384660534475,-0.9138115486202572,195.757503049053,1.2377376922239791,65.73431371817918,0.973616310567801,-0.2281913227893283,396.0238103377297,5.092895357497055,10.09206782358238,6.273009428274023,2.72,546.0,20
l,0.447213595499958,-0.8944271909999159,118.59595271340416,1.2623783156924,19.235384061671343,0.4678877204190327,0.8837879163470618,226.6531858981475,4.71238898038469,8.805373729434608,7.844048673420896,1.208888888888889,563.0,3
l,0.7071067811865476,0.7071067811865475,91.4166286842826,1.2248290541821003,14.422205101855956,0.8320502943378437,0.554700196225229,184.17284799111997,4.71238898038469,10.291814381033545,11.63196189780773,0.4311111111111111,641.0,4
l,0.447213595499958,-0.8944271909999159,138.00362314084367,1.168758957115238,36.069377593742864,0.6931087162517845,0.720833064901856,253.5629471647186,3.1415926535897927,7.14975515087998,4.96222390497427,0.75390625,609.0,5
l,1.0,0.0,152.2005256232711,1.1512377751921623,36.87817782917155,0.7592566023652966,-0.6507913734559685,289.6515140176164,1.5707963267948966,9.610349310742835,10.74487045257719,2.45703125,594.0,6
l,0.8944271909999159,-0.4472135954999579,133.13526955694348,1.2419200022718215,30.4138126514911,0.7233555441435721,-0.6904757466825006,250.01980634363667,3.9269908169872414,11.51896472133414,9.191456459705844,1.75390625,656.0,7
l,0.970142500145332,-0.2425356250363329,156.32018423735306,1.2854669066127613,33.61547262794322,0.3867266762506742,0.9221943818285308,288.6395684204818,4.71238898038469,8.679802283472231,7.632746514262737,1.3955555555555557,594.0,8
l,0.6000000000000001,-0.7999999999999999,133.79461872586654,1.2277723863741932,19.235384061671343,0.8837879163470618,-0.4678877204190327,262.35935147237086,2.3561944901923444,9.483919786120302,10.129364901474403,2.7578125,531.0,9
m,6.123233995736766e-17,1.0,88.09086218218096,0.6889243882148613,87.45856161634491,0.7775110720239841,0.6288692494311636,249.71290701576888,-5.273559366969495e-16,19.64510450675525,30.16795257709073,0.3644444444444444,937.0,1
m,0.447213595499958,0.8944271909999159,83.21658488546619,0.5713374798336268,75.76938695805846,0.9238559636063564,0.3827403277797762,203.5036052359404,-0.4636476090008061,18.93640293008939,28.07287644479052,0.3244444444444444,969.0,10
m,6.123233995736766e-17,1.0,81.83520025025906,0.6728325475937632,78.81624198095213,0.8120153713427135,0.5836360481525753,194.18520815739845,-5.551115123125783e-17,19.32025993161515,28.711217028969276,0.52,1000.0,11
m,0.8,0.6,63.81222453417527,0.5619215622568153,60.53924347066124,0.8589469742085634,0.5120645423166436,162.63472615274094,-2.356194490192345,21.046090440306635,29.718656087888384,0.2311111111111111,906.0,12
m,0.6000000000000001,0.7999999999999999,64.66065264130884,0.5536813222069976,62.64982043070834,0.8778955729143844,0.4788521306805733,138.56257381998876,-0.4636476090008062,18.650449105568946,29.107898888155567,0.1328125,1234.0,13
m,0.7071067811865476,0.7071067811865475,71.8679344353238,0.5571243901593956,68.8839603971781,0.8855472253378006,0.4645493641116331,173.55817482999933,0.4636476090008061,28.85644115373371,34.7865670019582,0.1777777777777777,1109.0,14
m,6.123233995736766e-17,1.0,46.51881339845203,0.4444192099010989,44.59820624195552,0.9417419115948374,0.3363363969981562,113.53338034893932,0.0,21.99114857512856,33.67296716693316,0.0888888888888888,1359.0,15
m,0.196116135138184,0.98058067569092,89.30845424706443,0.5942137038004339,88.20430828479978,0.8389612870276586,0.5441911050990218,226.51966417044827,-5.551115123125783e-17,17.297905053508803,25.051437088769084,0.4488888888888889,1062.0,16
m,0.447213595499958,0.8944271909999159,111.39569111954016,0.7027840795888024,97.6165969494942,0.870753567080177,0.4917196614099823,279.9760544408664,-0.7853981633974478,14.344105066594038,23.24475995747381,0.7288888888888889,812.0,17
m,6.123233995736766e-17,-1.0,229.86300267768192,0.8069332952603168,177.54436065389405,0.8955508325604071,-0.4449592186935356,448.7145674845801,-3.141592653589793,9.70704430950489,12.12340452351723,3.625,687.0,18
m,0.196116135138184,-0.98058067569092,155.59562975867928,0.5933501461567182,129.65338406690356,0.9949605321017584,0.1002673404443632,330.52855513272164,-2.6779450445889874,12.207386270129014,13.0184325350079,0.4444444444444444,1016.0,19
m,6.123233995736766e-17,1.0,76.69419795525604,0.6930688286658493,75.43208866258443,0.7821604975557965,0.6230770065274989,208.34487701673305,4.163336342344337e-16,16.229010736119935,25.99029966724571,0.4140625,1000.0,2
m,0.6000000000000001,0.7999999999999999,110.75197515168747,0.6958943450458379,102.90286682109492,0.8260216904139266,0.5636383299295029,279.5350953791909,-0.785398163397449,16.27406108700859,23.37105082119483,0.3644444444444444,938.0,20
m,0.2169304578186562,0.9761870601839528,91.0494371207203,0.8943401203873141,78.5175139698144,0.7259526839058266,0.687744647910783,272.5542961301409,-0.2449786631268642,16.192827096160244,25.95479420431596,1.30078125,890.0,3
m,0.447213595499958,0.8944271909999159,101.13851887386922,0.7644222193634256,79.64923100695951,0.8788534316656944,0.4770918629042341,299.5262032991573,-2.3561944901923453,21.86581560071353,33.540414319701945,0.59765625,1016.0,4
